anio,departamento,municipio,cultivo,hectareas_sembradas,produccion_obtenida_ton,rendimiento_ton_ha,aptitud,ph_suelo,altitud_m,materia_organica_pct,pendiente_pct,textura,latitud,longitud,temp_media_c,precipitacion_anual_mm,humedad_media_pct,brillo_solar_anual_horas,monto_creditos_cop,numero_creditos_aprobados,tasa_interes_promedio,precio_kg_anual_promedio_cop,hectareas_formalizadas,solicitudes_restitucion_activas,indice_seguridad_juridica,poblacion_bovina,poblacion_porcina,produccion_leche_litros_dia,vacunacion_fiebre_aftosa_pct
2023,Cordoba,Monterias,Platano,3418.5,33276.9,9.73,Alta,5.77,18,2.39,1.83,Franco-Arcilloso,8.75,-75.88,27.995890410958904,914.8,75.11205479452055,2568.6,452809886,53,13.1,1587.5849056603774,34556.1,38,58.9,24030,27280,82282.4,95.22
2024,Cordoba,Monterias,Cafe,4901.0,1397.4,0.29,No Apta,6.08,18,3.5,4.91,Arcilloso,8.75,-75.88,27.9224043715847,967.9,74.77267759562841,2514.4,723710456,55,12.48,12267.173076923076,34556.1,38,58.9,38192,27673,96191.4,92.66
2024,Cordoba,Monterias,Cacao,2786.7,393.0,0.14,No Apta,5.82,18,4.48,1.93,Arcilloso,8.75,-75.88,27.9224043715847,967.9,74.77267759562841,2514.4,261500379,93,13.62,9805.307692307691,34556.1,38,58.9,38192,27673,96191.4,92.66
2024,Cordoba,Monterias,Arroz,792.5,3670.8,4.63,Alta,5.8,18,2.88,4.3,Franco,8.75,-75.88,27.9224043715847,967.9,74.77267759562841,2514.4,753205354,27,13.68,2765.173076923077,34556.1,38,58.9,38192,27673,96191.4,92.66
2024,Cordoba,Monterias,Maiz,4279.7,15733.7,3.68,Alta,6.11,18,1.84,3.27,Franco-Arcilloso,8.75,-75.88,27.9224043715847,967.9,74.77267759562841,2514.4,714853448,9,13.12,2058.5,34556.1,38,58.9,38192,27673,96191.4,92.66
2024,Cordoba,Monterias,Platano,3040.2,29986.1,9.86,Alta,5.77,18,2.39,1.83,Franco-Arcilloso,8.75,-75.88,27.9224043715847,967.9,74.77267759562841,2514.4,593438331,81,15.33,1774.1153846153845,34556.1,38,58.9,38192,27673,96191.4,92.66
2025,Cordoba,Monterias,Cafe,3454.7,1432.6,0.41,No Apta,6.08,18,3.5,4.91,Arcilloso,8.75,-75.88,28.26684931506849,1008.7,74.48082191780821,2537.1,637855129,66,11.85,12509.576923076924,34556.1,38,58.9,39576,21170,103770.7,96.28
2025,Cordoba,Monterias,Cacao,3631.3,701.2,0.19,No Apta,5.82,18,4.48,1.93,Arcilloso,8.75,-75.88,28.26684931506849,1008.7,74.48082191780821,2537.1,580504832,86,11.63,9886.557692307691,34556.1,38,58.9,39576,21170,103770.7,96.28
2025,Cordoba,Monterias,Arroz,3681.3,23222.5,6.31,Alta,5.8,18,2.88,4.3,Franco,8.75,-75.88,28.26684931506849,1008.7,74.48082191780821,2537.1,381016496,37,11.81,2936.846153846154,34556.1,38,58.9,39576,21170,103770.7,96.28
2025,Cordoba,Monterias,Maiz,1077.8,4788.5,4.44,Alta,6.11,18,1.84,3.27,Franco-Arcilloso,8.75,-75.88,28.26684931506849,1008.7,74.48082191780821,2537.1,738825450,20,15.05,2252.269230769231,34556.1,38,58.9,39576,21170,103770.7,96.28
2025,Cordoba,Monterias,Platano,3953.9,62505.9,15.81,Alta,5.77,18,2.39,1.83,Franco-Arcilloso,8.75,-75.88,28.26684931506849,1008.7,74.48082191780821,2537.1,344257504,12,15.77,1965.8653846153845,34556.1,38,58.9,39576,21170,103770.7,96.28
2023,Cordoba,Sahagun,Cafe,4019.4,2775.5,0.69,Baja,6.32,72,3.96,2.12,Franco-Arenoso,8.95,-75.44,27.90794520547945,907.7,75.15260273972603,2571.4,399808129,50,10.73,12010.433962264151,8311.1,36,59.3,32101,19299,87987.8,98.57
2023,Cordoba,Sahagun,Cacao,3497.2,475.3,0.14,No Apta,5.87,72,2.4,3.25,Arcilloso,8.95,-75.44,27.90794520547945,907.7,75.15260273972603,2571.4,347882218,75,15.06,9598.11320754717,8311.1,36,59.3,32101,19299,87987.8,98.57
2023,Cordoba,Sahagun,Arroz,5776.5,27701.9,4.8,Alta,6.02,72,3.26,4.09,Franco-Arenoso,8.95,-75.44,27.90794520547945,907.7,75.15260273972603,2571.4,762461900,58,12.78,2627.754716981132,8311.1,36,59.3,32101,19299,87987.8,98.57
2023,Cordoba,Sahagun,Maiz,2838.1,10040.1,3.54,Alta,5.31,72,2.89,0.73,Franco,8.95,-75.44,27.90794520547945,907.7,75.15260273972603,2571.4,449405281,15,11.96,1875.245283018868,8311.1,36,59.3,32101,19299,87987.8,98.57
2023,Cordoba,Sahagun,Platano,1527.3,16672.4,10.92,Alta,5.74,72,2.81,0.92,Franco,8.95,-75.44,27.90794520547945,907.7,75.15260273972603,2571.4,235695256,108,11.83,1587.5849056603774,8311.1,36,59.3,32101,19299,87987.8,98.57
2024,Cordoba,Sahagun,Cafe,4239.4,4143.5,0.98,Baja,6.32,72,3.96,2.12,Franco-Arenoso,8.95,-75.44,27.932513661202183,1055.2,74.71147540983607,2540.5,128609082,85,14.55,12267.173076923076,8311.1,36,59.3,23173,9057,102435.4,93.77
2024,Cordoba,Sahagun,Cacao,1926.0,325.2,0.17,No Apta,5.87,72,2.4,3.25,Arcilloso,8.95,-75.44,27.932513661202183,1055.2,74.71147540983607,2540.5,583822075,33,10.6,9805.307692307691,8311.1,36,59.3,23173,9057,102435.4,93.77
2024,Cordoba,Sahagun,Arroz,6991.5,42828.8,6.13,Alta,6.02,72,3.26,4.09,Franco-Arenoso,8.95,-75.44,27.932513661202183,1055.2,74.71147540983607,2540.5,393214462,87,12.15,2765.173076923077,8311.1,36,59.3,23173,9057,102435.4,93.77
2024,Cordoba,Sahagun,Maiz,1996.1,9532.5,4.78,Alta,5.31,72,2.89,0.73,Franco,8.95,-75.44,27.932513661202183,1055.2,74.71147540983607,2540.5,282667505,87,12.34,2058.5,8311.1,36,59.3,23173,9057,102435.4,93.77
2024,Cordoba,Sahagun,Platano,2855.7,43896.1,15.37,Alta,5.74,72,2.81,0.92,Franco,8.95,-75.44,27.932513661202183,1055.2,74.71147540983607,2540.5,671243009,24,11.37,1774.1153846153845,8311.1,36,59.3,23173,9057,102435.4,93.77
2025,Cordoba,Sahagun,Cafe,968.5,689.8,0.71,Baja,6.32,72,3.96,2.12,Franco-Arenoso,8.95,-75.44,27.978630136986304,828.9,75.2841095890411,2593.0,419318381,7,14.02,12509.576923076924,8311.1,36,59.3,70846,10410,254371.7,97.84
2025,Cordoba,Sahagun,Cacao,2192.5,309.4,0.14,No Apta,5.87,72,2.4,3.25,Arcilloso,8.95,-75.44,27.978630136986304,828.9,75.2841095890411,2593.0,719674257,103,12.31,9886.557692307691,8311.1,36,59.3,70846,10410,254371.7,97.84
2025,Cordoba,Sahagun,Arroz,1608.7,7886.4,4.9,Alta,6.02,72,3.26,4.09,Franco-Arenoso,8.95,-75.44,27.978630136986304,828.9,75.2841095890411,2593.0,557052704,60,13.36,2936.846153846154,8311.1,36,59.3,70846,10410,254371.7,97.84
2025,Cordoba,Sahagun,Maiz,4167.9,15045.4,3.61,Alta,5.31,72,2.89,0.73,Franco,8.95,-75.44,27.978630136986304,828.9,75.2841095890411,2593.0,499713925,63,13.02,2252.269230769231,8311.1,36,59.3,70846,10410,254371.7,97.84
2025,Cordoba,Sahagun,Platano,2185.0,25671.1,11.75,Alta,5.74,72,2.81,0.92,Franco,8.95,-75.44,27.978630136986304,828.9,75.2841095890411,2593.0,387111234,20,15.78,1965.8653846153845,8311.1,36,59.3,70846,10410,254371.7,97.84
2023,Narino,Pasto,Cafe,3034.4,3477.5,1.15,Alta,6.28,2527,2.65,1.2,Franco-Arcilloso,1.21,-77.28,28.044931506849313,913.0,74.64986301369863,2528.3,614338004,51,13.83,12010.433962264151,37977.2,4,55.9,21017,22998,94342.7,98.15
2023,Narino,Pasto,Cacao,4863.0,2642.2,0.54,Alta,5.66,2527,3.57,0.64,Arcilloso,1.21,-77.28,28.044931506849313,913.0,74.64986301369863,2528.3,234778131,119,11.77,9598.11320754717,37977.2,4,55.9,21017,22998,94342.7,98.15
2023,Narino,Pasto,Arroz,4731.9,24952.3,5.27,Alta,5.26,2527,2.56,2.92,Franco-Arenoso,1.21,-77.28,28.044931506849313,913.0,74.64986301369863,2528.3,754721196,25,12.91,2627.754716981132,37977.2,4,55.9,21017,22998,94342.7,98.15
2023,Narino,Pasto,Maiz,5016.1,15979.9,3.19,Alta,6.04,2527,4.19,1.47,Franco-Arenoso,1.21,-77.28,28.044931506849313,913.0,74.64986301369863,2528.3,535037200,102,13.14,1875.245283018868,37977.2,4,55.9,21017,22998,94342.7,98.15
2023,Narino,Pasto,Platano,6665.8,67340.6,10.1,Alta,5.93,2527,4.45,1.37,Franco-Arcilloso,1.21,-77.28,28.044931506849313,913.0,74.64986301369863,2528.3,460503644,80,13.85,1587.5849056603774,37977.2,4,55.9,21017,22998,94342.7,98.15
2024,Narino,Pasto,Cafe,1659.7,1921.5,1.16,Alta,6.28,2527,2.65,1.2,Franco-Arcilloso,1.21,-77.28,27.93169398907104,938.2,75.2672131147541,2578.5,446510642,56,13.94,12267.173076923076,37977.2,4,55.9,66274,13540,269074.4,98.85
2024,Narino,Pasto,Cacao,2078.5,1102.6,0.53,Alta,5.66,2527,3.57,0.64,Arcilloso,1.21,-77.28,27.93169398907104,938.2,75.2672131147541,2578.5,396676914,53,15.02,9805.307692307691,37977.2,4,55.9,66274,13540,269074.4,98.85
2024,Narino,Pasto,Arroz,6021.2,30119.1,5.0,Alta,5.26,2527,2.56,2.92,Franco-Arenoso,1.21,-77.28,27.93169398907104,938.2,75.2672131147541,2578.5,402056811,80,14.27,2765.173076923077,37977.2,4,55.9,66274,13540,269074.4,98.85
2024,Narino,Pasto,Maiz,1641.4,5847.3,3.56,Alta,6.04,2527,4.19,1.47,Franco-Arenoso,1.21,-77.28,27.93169398907104,938.2,75.2672131147541,2578.5,115849148,48,11.18,2058.5,37977.2,4,55.9,66274,13540,269074.4,98.85
2024,Narino,Pasto,Platano,2393.2,27670.5,11.56,Alta,5.93,2527,4.45,1.37,Franco-Arcilloso,1.21,-77.28,27.93169398907104,938.2,75.2672131147541,2578.5,443914194,51,13.68,1774.1153846153845,37977.2,4,55.9,66274,13540,269074.4,98.85
2025,Narino,Pasto,Cafe,3662.4,4278.9,1.17,Alta,6.28,2527,2.65,1.2,Franco-Arcilloso,1.21,-77.28,27.99041095890411,911.2,74.91013698630137,2549.8,219242114,16,11.49,12509.576923076924,37977.2,4,55.9,10453,18609,46670.8,97.55
2025,Narino,Pasto,Cacao,1735.1,850.5,0.49,Alta,5.66,2527,3.57,0.64,Arcilloso,1.21,-77.28,27.99041095890411,911.2,74.91013698630137,2549.8,361141248,9,12.91,9886.557692307691,37977.2,4,55.9,10453,18609,46670.8,97.55
2025,Narino,Pasto,Arroz,574.7,2894.3,5.04,Alta,5.26,2527,2.56,2.92,Franco-Arenoso,1.21,-77.28,27.99041095890411,911.2,74.91013698630137,2549.8,296240487,92,13.66,2936.846153846154,37977.2,4,55.9,10453,18609,46670.8,97.55
2025,Narino,Pasto,Maiz,6346.4,21475.8,3.38,Alta,6.04,2527,4.19,1.47,Franco-Arenoso,1.21,-77.28,27.99041095890411,911.2,74.91013698630137,2549.8,146427425,113,10.71,2252.269230769231,37977.2,4,55.9,10453,18609,46670.8,97.55
2025,Narino,Pasto,Platano,6758.3,69533.8,10.29,Alta,5.93,2527,4.45,1.37,Franco-Arcilloso,1.21,-77.28,27.99041095890411,911.2,74.91013698630137,2549.8,625839427,18,15.07,1965.8653846153845,37977.2,4,55.9,10453,18609,46670.8,97.55
2023,Narino,Ipiales,Cafe,5153.4,7093.3,1.38,Alta,6.07,2898,3.73,3.77,Franco-Arenoso,0.83,-77.64,27.889041095890413,878.3,75.02876712328766,2535.9,147384192,87,15.25,12010.433962264151,46553.9,44,57.0,10608,27113,27881.5,94.22
2023,Narino,Ipiales,Cacao,6723.8,3909.3,0.58,Alta,6.75,2898,4.0,0.68,Arcilloso,0.83,-77.64,27.889041095890413,878.3,75.02876712328766,2535.9,276032652,83,12.74,9598.11320754717,46553.9,44,57.0,10608,27113,27881.5,94.22
2023,Narino,Ipiales,Arroz,3089.1,15746.4,5.1,Alta,5.63,2898,3.04,0.85,Franco-Arenoso,0.83,-77.64,27.889041095890413,878.3,75.02876712328766,2535.9,719733852,20,13.01,2627.754716981132,46553.9,44,57.0,10608,27113,27881.5,94.22
2023,Narino,Ipiales,Maiz,6802.0,22553.2,3.32,Alta,5.49,2898,1.78,2.43,Arcilloso,0.83,-77.64,27.889041095890413,878.3,75.02876712328766,2535.9,366907237,39,14.16,1875.245283018868,46553.9,44,57.0,10608,27113,27881.5,94.22
2023,Narino,Ipiales,Platano,6930.8,70046.2,10.11,Alta,5.85,2898,2.11,1.2,Franco-Arcilloso,0.83,-77.64,27.889041095890413,878.3,75.02876712328766,2535.9,201124281,64,14.07,1587.5849056603774,46553.9,44,57.0,10608,27113,27881.5,94.22
2024,Narino,Ipiales,Cafe,6543.0,7879.7,1.2,Alta,6.07,2898,3.73,3.77,Franco-Arenoso,0.83,-77.64,27.886612021857925,788.8,75.19071038251366,2625.9,281724857,113,15.05,12267.173076923076,46553.9,44,57.0,39159,10602,100092.1,95.43
2024,Narino,Ipiales,Cacao,3462.6,1946.4,0.56,Alta,6.75,2898,4.0,0.68,Arcilloso,0.83,-77.64,27.886612021857925,788.8,75.19071038251366,2625.9,444187469,105,10.56,9805.307692307691,46553.9,44,57.0,39159,10602,100092.1,95.43
2024,Narino,Ipiales,Arroz,3341.0,15113.8,4.52,Alta,5.63,2898,3.04,0.85,Franco-Arenoso,0.83,-77.64,27.886612021857925,788.8,75.19071038251366,2625.9,506353191,106,10.67,2765.173076923077,46553.9,44,57.0,39159,10602,100092.1,95.43
2024,Narino,Ipiales,Maiz,3319.1,10545.5,3.18,Alta,5.49,2898,1.78,2.43,Arcilloso,0.83,-77.64,27.886612021857925,788.8,75.19071038251366,2625.9,314486837,65,11.37,2058.5,46553.9,44,57.0,39159,10602,100092.1,95.43
2024,Narino,Ipiales,Platano,7901.8,79956.4,10.12,Alta,5.85,2898,2.11,1.2,Franco-Arcilloso,0.83,-77.64,27.886612021857925,788.8,75.19071038251366,2625.9,640562026,83,12.78,1774.1153846153845,46553.9,44,57.0,39159,10602,100092.1,95.43
2025,Narino,Ipiales,Cafe,6895.1,12339.9,1.79,Alta,6.07,2898,3.73,3.77,Franco-Arenoso,0.83,-77.64,27.98876712328767,1001.6,75.08082191780822,2537.8,267933930,61,10.58,12509.576923076924,46553.9,44,57.0,56918,12728,209160.1,94.34
2025,Narino,Ipiales,Cacao,2846.0,2114.7,0.74,Alta,6.75,2898,4.0,0.68,Arcilloso,0.83,-77.64,27.98876712328767,1001.6,75.08082191780822,2537.8,292075606,83,13.01,9886.557692307691,46553.9,44,57.0,56918,12728,209160.1,94.34
2025,Narino,Ipiales,Arroz,7606.9,50118.4,6.59,Alta,5.63,2898,3.04,0.85,Franco-Arenoso,0.83,-77.64,27.98876712328767,1001.6,75.08082191780822,2537.8,647052132,113,15.54,2936.846153846154,46553.9,44,57.0,56918,12728,209160.1,94.34
2025,Narino,Ipiales,Maiz,7773.3,36813.6,4.74,Alta,5.49,2898,1.78,2.43,Arcilloso,0.83,-77.64,27.98876712328767,1001.6,75.08082191780822,2537.8,578058686,107,13.82,2252.269230769231,46553.9,44,57.0,56918,12728,209160.1,94.34
2025,Narino,Ipiales,Platano,649.3,9416.8,14.5,Alta,5.85,2898,2.11,1.2,Franco-Arcilloso,0.83,-77.64,27.98876712328767,1001.6,75.08082191780822,2537.8,130016582,53,13.63,1965.8653846153845,46553.9,44,57.0,56918,12728,209160.1,94.34
2023,Narino,Tumaco,Cafe,5627.4,6958.8,1.24,Alta,5.58,5,1.83,1.32,Franco-Arenoso,1.8,-78.77,27.96082191780822,861.5,74.67260273972603,2575.1,133802930,93,12.5,12010.433962264151,28714.0,0,54.3,9593,33479,33879.4,99.57
2023,Narino,Tumaco,Cacao,6980.9,4075.0,0.58,Alta,5.65,5,4.84,3.82,Franco,1.8,-78.77,27.96082191780822,861.5,74.67260273972603,2575.1,100937559,5,14.8,9598.11320754717,28714.0,0,54.3,9593,33479,33879.4,99.57
2023,Narino,Tumaco,Arroz,6304.4,31800.6,5.04,Alta,5.9,5,4.06,0.71,Franco-Arcilloso,1.8,-78.77,27.96082191780822,861.5,74.67260273972603,2575.1,209621316,52,13.93,2627.754716981132,28714.0,0,54.3,9593,33479,33879.4,99.57
2023,Narino,Tumaco,Maiz,5604.8,19678.5,3.51,Alta,5.77,5,4.15,0.56,Franco-Arcilloso,1.8,-78.77,27.96082191780822,861.5,74.67260273972603,2575.1,571697399,20,11.89,1875.245283018868,28714.0,0,54.3,9593,33479,33879.4,99.57
2023,Narino,Tumaco,Platano,2632.6,28502.4,10.83,Alta,5.35,5,1.83,1.9,Franco-Arcilloso,1.8,-78.77,27.96082191780822,861.5,74.67260273972603,2575.1,458254883,77,11.52,1587.5849056603774,28714.0,0,54.3,9593,33479,33879.4,99.57
2024,Narino,Tumaco,Cafe,4379.9,5908.1,1.35,Alta,5.58,5,1.83,1.32,Franco-Arenoso,1.8,-78.77,28.108196721311476,985.3,75.00792349726777,2530.4,465202642,104,10.77,12267.173076923076,28714.0,0,54.3,74099,25963,201538.7,96.65
2024,Narino,Tumaco,Cacao,4841.7,2490.5,0.51,Alta,5.65,5,4.84,3.82,Franco,1.8,-78.77,28.108196721311476,985.3,75.00792349726777,2530.4,349294682,62,10.93,9805.307692307691,28714.0,0,54.3,74099,25963,201538.7,96.65
2024,Narino,Tumaco,Arroz,2827.0,14775.8,5.23,Alta,5.9,5,4.06,0.71,Franco-Arcilloso,1.8,-78.77,28.108196721311476,985.3,75.00792349726777,2530.4,67516530,36,12.46,2765.173076923077,28714.0,0,54.3,74099,25963,201538.7,96.65
2024,Narino,Tumaco,Maiz,5738.3,19983.5,3.48,Alta,5.77,5,4.15,0.56,Franco-Arcilloso,1.8,-78.77,28.108196721311476,985.3,75.00792349726777,2530.4,58425644,70,10.83,2058.5,28714.0,0,54.3,74099,25963,201538.7,96.65
2024,Narino,Tumaco,Platano,7638.9,83913.5,10.99,Alta,5.35,5,1.83,1.9,Franco-Arcilloso,1.8,-78.77,28.108196721311476,985.3,75.00792349726777,2530.4,379597994,102,13.01,1774.1153846153845,28714.0,0,54.3,74099,25963,201538.7,96.65
2025,Narino,Tumaco,Cafe,4897.2,6282.2,1.28,Alta,5.58,5,1.83,1.32,Franco-Arenoso,1.8,-78.77,27.996438356164386,903.5,75.48657534246576,2521.5,676428645,50,12.57,12509.576923076924,28714.0,0,54.3,68582,27939,293169.5,92.27
2025,Narino,Tumaco,Cacao,1751.3,982.7,0.56,Alta,5.65,5,4.84,3.82,Franco,1.8,-78.77,27.996438356164386,903.5,75.48657534246576,2521.5,379502175,103,15.62,9886.557692307691,28714.0,0,54.3,68582,27939,293169.5,92.27
2025,Narino,Tumaco,Arroz,5504.6,26496.4,4.81,Alta,5.9,5,4.06,0.71,Franco-Arcilloso,1.8,-78.77,27.996438356164386,903.5,75.48657534246576,2521.5,694537873,118,12.49,2936.846153846154,28714.0,0,54.3,68582,27939,293169.5,92.27
2025,Narino,Tumaco,Maiz,4560.6,14929.1,3.27,Alta,5.77,5,4.15,0.56,Franco-Arcilloso,1.8,-78.77,27.996438356164386,903.5,75.48657534246576,2521.5,92039048,87,15.15,2252.269230769231,28714.0,0,54.3,68582,27939,293169.5,92.27
2025,Narino,Tumaco,Platano,5475.8,60041.8,10.96,Alta,5.35,5,1.83,1.9,Franco-Arcilloso,1.8,-78.77,27.996438356164386,903.5,75.48657534246576,2521.5,784902354,6,15.95,1965.8653846153845,28714.0,0,54.3,68582,27939,293169.5,92.27
2023,Boyaca,Tunja,Cafe,2650.3,3324.3,1.25,Alta,6.33,2782,3.16,0.94,Arcilloso,5.54,-73.36,27.80986301369863,936.7,75.27671232876712,2564.5,686641464,38,14.66,12010.433962264151,85022.0,5,82.0,60251,22628,268939.3,96.31
2023,Boyaca,Tunja,Cacao,5494.2,3243.6,0.59,Alta,6.49,2782,2.71,2.59,Franco-Arenoso,5.54,-73.36,27.80986301369863,936.7,75.27671232876712,2564.5,61962191,90,15.1,9598.11320754717,85022.0,5,82.0,60251,22628,268939.3,96.31
2023,Boyaca,Tunja,Arroz,3375.5,15635.8,4.63,Alta,5.84,2782,3.66,3.36,Franco-Arcilloso,5.54,-73.36,27.80986301369863,936.7,75.27671232876712,2564.5,328539238,67,15.24,2627.754716981132,85022.0,5,82.0,60251,22628,268939.3,96.31
2023,Boyaca,Tunja,Maiz,5432.0,18459.6,3.4,Alta,5.62,2782,1.55,4.7,Arcilloso,5.54,-73.36,27.80986301369863,936.7,75.27671232876712,2564.5,469414879,95,12.61,1875.245283018868,85022.0,5,82.0,60251,22628,268939.3,96.31
2023,Boyaca,Tunja,Platano,7831.7,88665.8,11.32,Alta,6.57,2782,3.81,1.23,Arcilloso,5.54,-73.36,27.80986301369863,936.7,75.27671232876712,2564.5,552695730,119,15.09,1587.5849056603774,85022.0,5,82.0,60251,22628,268939.3,96.31
2024,Boyaca,Tunja,Cafe,5365.2,6427.7,1.2,Alta,6.33,2782,3.16,0.94,Arcilloso,5.54,-73.36,27.928415300546447,961.1,75.0844262295082,2555.9,319268252,33,15.66,12267.173076923076,85022.0,5,82.0,32972,26818,100830.4,99.23
2024,Boyaca,Tunja,Cacao,2553.8,1301.7,0.51,Alta,6.49,2782,2.71,2.59,Franco-Arenoso,5.54,-73.36,27.928415300546447,961.1,75.0844262295082,2555.9,664097982,13,15.09,9805.307692307691,85022.0,5,82.0,32972,26818,100830.4,99.23
2024,Boyaca,Tunja,Arroz,7068.6,31905.7,4.51,Alta,5.84,2782,3.66,3.36,Franco-Arcilloso,5.54,-73.36,27.928415300546447,961.1,75.0844262295082,2555.9,463346464,47,13.76,2765.173076923077,85022.0,5,82.0,32972,26818,100830.4,99.23
2024,Boyaca,Tunja,Maiz,5953.1,22221.3,3.73,Alta,5.62,2782,1.55,4.7,Arcilloso,5.54,-73.36,27.928415300546447,961.1,75.0844262295082,2555.9,401717716,45,13.8,2058.5,85022.0,5,82.0,32972,26818,100830.4,99.23
2024,Boyaca,Tunja,Platano,5669.2,60874.2,10.74,Alta,6.57,2782,3.81,1.23,Arcilloso,5.54,-73.36,27.928415300546447,961.1,75.0844262295082,2555.9,648153758,52,10.56,1774.1153846153845,85022.0,5,82.0,32972,26818,100830.4,99.23
2025,Boyaca,Tunja,Cafe,7192.0,9791.4,1.36,Alta,6.33,2782,3.16,0.94,Arcilloso,5.54,-73.36,28.043835616438358,862.6,75.08164383561643,2606.1,312937753,75,14.19,12509.576923076924,85022.0,5,82.0,33711,11912,133735.1,99.11
2025,Boyaca,Tunja,Cacao,6104.4,3070.7,0.5,Alta,6.49,2782,2.71,2.59,Franco-Arenoso,5.54,-73.36,28.043835616438358,862.6,75.08164383561643,2606.1,611881440,57,10.52,9886.557692307691,85022.0,5,82.0,33711,11912,133735.1,99.11
2025,Boyaca,Tunja,Arroz,7151.5,32647.2,4.57,Alta,5.84,2782,3.66,3.36,Franco-Arcilloso,5.54,-73.36,28.043835616438358,862.6,75.08164383561643,2606.1,554077369,61,14.02,2936.846153846154,85022.0,5,82.0,33711,11912,133735.1,99.11
2025,Boyaca,Tunja,Maiz,4340.4,15580.8,3.59,Alta,5.62,2782,1.55,4.7,Arcilloso,5.54,-73.36,28.043835616438358,862.6,75.08164383561643,2606.1,105432725,26,15.87,2252.269230769231,85022.0,5,82.0,33711,11912,133735.1,99.11
2025,Boyaca,Tunja,Platano,5481.0,60311.9,11.0,Alta,6.57,2782,3.81,1.23,Arcilloso,5.54,-73.36,28.043835616438358,862.6,75.08164383561643,2606.1,763036349,54,15.15,1965.8653846153845,85022.0,5,82.0,33711,11912,133735.1,99.11
2023,Boyaca,Duitama,Cafe,5479.8,6309.0,1.15,Alta,6.71,2530,4.8,4.4,Arcilloso,5.82,-73.03,27.950410958904108,911.6,75.04164383561644,2575.3,387159591,46,11.64,12010.433962264151,98484.3,37,82.9,13611,11638,35376.4,95.34
2023,Boyaca,Duitama,Cacao,3457.2,1694.5,0.49,Alta,6.7,2530,3.51,2.25,Arcilloso,5.82,-73.03,27.950410958904108,911.6,75.04164383561644,2575.3,593133875,33,14.93,9598.11320754717,98484.3,37,82.9,13611,11638,35376.4,95.34
2023,Boyaca,Duitama,Arroz,1441.3,6745.0,4.68,Alta,5.41,2530,4.34,4.19,Arcilloso,5.82,-73.03,27.950410958904108,911.6,75.04164383561644,2575.3,596958022,51,13.74,2627.754716981132,98484.3,37,82.9,13611,11638,35376.4,95.34
2023,Boyaca,Duitama,Maiz,728.1,2268.3,3.12,Alta,5.82,2530,4.86,4.57,Arcilloso,5.82,-73.03,27.950410958904108,911.6,75.04164383561644,2575.3,452295639,28,14.98,1875.245283018868,98484.3,37,82.9,13611,11638,35376.4,95.34
2023,Boyaca,Duitama,Platano,3176.1,32127.4,10.12,Alta,5.64,2530,2.25,2.2,Franco-Arenoso,5.82,-73.03,27.950410958904108,911.6,75.04164383561644,2575.3,545624536,35,12.26,1587.5849056603774,98484.3,37,82.9,13611,11638,35376.4,95.34
2024,Boyaca,Duitama,Cafe,2724.4,3258.5,1.2,Alta,6.71,2530,4.8,4.4,Arcilloso,5.82,-73.03,28.019945355191254,958.5,75.16994535519126,2522.4,514343591,58,12.13,12267.173076923076,98484.3,37,82.9,11229,27986,30197.8,97.41
2024,Boyaca,Duitama,Cacao,2534.6,1358.3,0.54,Alta,6.7,2530,3.51,2.25,Arcilloso,5.82,-73.03,28.019945355191254,958.5,75.16994535519126,2522.4,266512208,72,15.95,9805.307692307691,98484.3,37,82.9,11229,27986,30197.8,97.41
2024,Boyaca,Duitama,Arroz,2049.0,10370.3,5.06,Alta,5.41,2530,4.34,4.19,Arcilloso,5.82,-73.03,28.019945355191254,958.5,75.16994535519126,2522.4,749793965,86,12.31,2765.173076923077,98484.3,37,82.9,11229,27986,30197.8,97.41
2024,Boyaca,Duitama,Maiz,2405.0,7774.9,3.23,Alta,5.82,2530,4.86,4.57,Arcilloso,5.82,-73.03,28.019945355191254,958.5,75.16994535519126,2522.4,145970111,45,11.28,2058.5,98484.3,37,82.9,11229,27986,30197.8,97.41
2024,Boyaca,Duitama,Platano,5515.6,64768.9,11.74,Alta,5.64,2530,2.25,2.2,Franco-Arenoso,5.82,-73.03,28.019945355191254,958.5,75.16994535519126,2522.4,464774559,22,15.21,1774.1153846153845,98484.3,37,82.9,11229,27986,30197.8,97.41
2025,Boyaca,Duitama,Cafe,5996.2,7287.5,1.22,Alta,6.71,2530,4.8,4.4,Arcilloso,5.82,-73.03,28.123561643835618,943.1,75.3282191780822,2544.0,732147244,116,12.38,12509.576923076924,98484.3,37,82.9,54752,13252,210248.0,94.52
2025,Boyaca,Duitama,Cacao,7440.1,4285.7,0.58,Alta,6.7,2530,3.51,2.25,Arcilloso,5.82,-73.03,28.123561643835618,943.1,75.3282191780822,2544.0,775570274,109,15.42,9886.557692307691,98484.3,37,82.9,54752,13252,210248.0,94.52
2025,Boyaca,Duitama,Arroz,6797.4,30806.9,4.53,Alta,5.41,2530,4.34,4.19,Arcilloso,5.82,-73.03,28.123561643835618,943.1,75.3282191780822,2544.0,159525401,102,12.68,2936.846153846154,98484.3,37,82.9,54752,13252,210248.0,94.52
